"","Ost_contr_8","Ost_dif_8","Ost_contr_9","Ost_dif_9","Ost_contr_11","Ost_dif_11","Ost_contr_12","Ost_dif_12","Ost_contr_20","Ost_dif_20","Ost_contr_22","Ost_dif_22","VIC_contr_213","VIC_dif_213","VIC_contr_431","VIC_dif_431","VIC_contr_432","VIC_dif_432","VIC_contr_482","VIC_dif_482","VIC_contr_494","VIC_dif_494"
"RNF167",2764.2,1978.9,2849.71,3316.27,3184.45,2436.01,2430.2,2892.66,1881.82,1494.35,2549.45,3103.81,1986.86,2600.76,945.756,1930.67,1709.19,2648.61,1515.65,1664.17,3195.98,1810.35
"RNF181",2089.4,3948.65,3304.94,4475.47,6666.52,2719.22,4529.89,2669.95,3574.14,2662.08,2977.59,2801.39,1509.36,1989.43,4932,14098.8,3639.76,2934.07,2919.47,3426.14,2989.15,2547.25
"RNF20",1235.55,1252,962.204,1202,1765.55,910.327,1720.74,1053.07,1902.05,838.482,1644.57,819.543,1516.96,1003.82,1662.76,863.832,1217.01,1131.91,1070.75,1311.14,1559.92,674.758
"RNF213",6680.03,6441.31,6355.24,5973.85,3965.03,6109.39,6774.86,7891.65,5765.24,6369.86,5678.87,5346.78,6273.99,5563.38,8609,5662.93,6405.65,5497.03,3878.13,5024.73,5722.32,7317.13
"RNF214",1997.7,2488.71,2384.63,3666.86,3626.94,2641.79,3454.41,2025.93,2595.32,1775.72,2461.95,1733.28,2269.39,2073.51,2133.57,1477.13,2756.05,2610.43,2115.59,2693.96,2193.33,2084.08
"RNF24",836.461,1343.79,NA,632.557,764.717,1486.28,1305.57,1148.72,1022.09,1349.23,1527.86,1056.93,1128.28,NA,43.643,NA,NA,NA,799.094,NA,960.71,508.42
"RNF25",931.866,1067.63,1998.79,1590.01,964.381,1005.62,1335.46,688.435,1311.2,1150.16,1549.1,971.028,867.377,489.678,1028.4,629.75,913.393,500.602,746.954,897.106,936.275,1426.3
"RNF31",1870.51,1815.58,2017.48,2201.76,1650.08,2008.3,2292.57,1970.45,2183.33,1329.56,2254.49,1522.91,1468.82,1657.37,1903.76,1732.5,1781.74,1996.25,1082.79,1432.19,1791.33,1642.43
"RNF40",1891.47,2416.51,1650.85,2048.13,2006.94,2237.14,3001.17,2814.88,1900.19,1221.03,1911.28,1405.55,2138.84,1475.26,1120.8,1204.53,1823.81,1712.9,1400.61,2187.97,2626.25,1542.79
"RNGTT",552.91,547.346,805.495,401.972,721.288,582.904,483.303,153.358,773.371,525.915,584.276,210.597,631.908,360.077,687.223,831.907,1223.49,868.963,580.553,528.433,626.161,655.932
"RNH1",276929,246991,350333,246894,338183,289175,257295,247030,372534,352208,335530,345197,256674,319914,185497,216776,284151,277978,274198,296377,293088,271254
"RNLS",NA,375.003,777.008,149.654,NA,NA,NA,NA,1218.79,640.719,516.064,1367.7,869.403,NA,560.161,1051.87,376.624,703.022,1514.83,862.335,1295.78,474.6
"RNMT",3728.63,2274.32,4982.66,3378.65,8829.12,3894.27,6667.26,3059.93,5755.91,4804.06,5443.72,4192.67,5375.48,4247,4579.91,4527.44,3552.36,3774.35,5266.13,4634.65,8363.45,5946.61
"RNPEP",35249.3,29483.6,36850.5,27807.3,38577.3,43308.4,25643.1,28408.9,41570.2,47714.9,39797.3,33849.7,28465.1,35110.1,38567.7,50165.6,34990.2,54496.8,23350.7,36722.1,33214,45591.9
"RNPS1",1365.92,NA,1355.48,NA,5888.44,2372.12,2321.61,2857.25,2466.76,1186.09,3573.32,1479.39,2348.7,148.983,146.781,NA,289.087,NA,4108.19,2180.86,3417.65,3102.8
"RO60",26795.1,25340.2,28042,24305.2,19649.6,27904.5,20497.5,29802.4,23245.9,25150.4,27004.1,25480.9,19984.9,25301.2,22356.3,34833.6,27434.7,34220.1,17880.8,25665.7,21501.5,27574.2
"ROCK1",13070.7,14834.5,12829.9,16223.8,9455.44,15641.3,15445.5,15589.2,12849.2,15903.8,9791.21,15960.7,8449.19,13673.2,9511.91,13601.4,9608.16,15937.4,7812.91,15469.9,8016.11,13750.1
"ROCK2",9582.12,13155.5,12820.2,13859.4,10105.4,12777.6,13679.5,15566.9,16735.9,15622.2,11274.7,16087.1,7309.23,11247.6,9912.95,10553.6,8885.1,10944.3,8374.94,11292.6,8441.1,11417.2
"ROR1",4207.25,3524.18,3319.24,3390.84,3454.96,2832.07,1010.14,1845.56,3834.16,2853.6,4096.15,2309.38,7143.97,7842.65,6547.62,5189.99,4823.64,6511.85,3842.89,8793.42,8821.13,8802.27
"ROR2",NA,321.056,724.718,831.356,NA,NA,NA,204.252,NA,662.836,NA,NA,1172.47,1062.56,NA,NA,NA,484.484,NA,943.619,744.927,2331.35
"RP2",6021.59,7458.15,5939.11,4710.86,5491.92,5030,4265.84,5295.98,6361.25,8464.47,6535.01,5928.75,4617.48,10467,4391.89,8622.69,6032.1,7020.11,5406.41,5595.24,7218.56,7033.68
"RPA1",3926.71,3184.68,4265.64,3785.88,8614.39,6229.56,5892.06,6656.54,5316.75,4594.23,6576.79,4619.44,5206.64,5405.14,3301.77,3472.26,3821.06,4492.61,5215,5172.11,6884.71,6395.89
"RPA2",7988.42,5289.92,6848.81,6270.08,13071.2,9461.69,10886.7,10452.5,8731.99,7470.53,9916.07,7121.28,7264.28,7938.93,5442.02,7758.26,5549.15,8077.86,7269.86,6561.56,9844.05,7703.7
"RPA3",44275.8,31996,37195.1,36906.5,61400.9,42350.6,60859,47276.4,41286.3,35603.6,51765.9,32974.8,29920.5,50391.4,16803.1,31753.3,29127.3,32813.8,31238.3,39814.9,38071.2,35955.3
"RPAP1",1278.25,1197.95,1047.81,2081.48,973.03,1898.11,1130.32,1744.8,1339.61,1723.72,1247.5,1794.12,765.683,1426.45,716.508,954.692,1108.6,1314.45,1284.44,1534.61,1190.39,1192.77
"RPAP3",2734.48,3303.8,4450.01,3285.03,3880.37,2689.25,2961.12,2285.79,2878.04,2676.12,3755.17,2384,4122.23,2318.16,3868.03,1874.73,4378.31,2195.29,4309.41,4445.46,4977.85,3294.9
"RPE",4819.92,8502.47,7309.18,7694.85,10900.6,5706.74,4052.73,5967.21,10497.7,8585.38,8796.61,10361.6,7764.57,8758.33,11448.8,6840.83,10938.6,12025.3,11138,6453.16,10328.8,8438.89
"RPF2",5120.62,4195.42,4847.51,3630.27,5061.2,6947.1,7041.1,6840.57,5952.51,5048.99,6508.57,3874.62,4792.82,6842.43,NA,NA,NA,NA,5035.67,6225.25,6274.1,6235
"RPIA",2912.85,884.796,2233.82,1284.39,3728.54,4326.78,3306.89,3268.65,2622.01,1787.74,2833.96,2005.45,3607.59,3360.6,1358.71,2128.18,1724.55,1772.75,2463.94,2199.5,2813.5,2192.4
"RPL10",100090,86005.4,83532.5,79914,90923.8,109960,107772,99351.3,108791,88337.3,112895,107403,110450,57395,127260,34658,176226,58481.9,96422.2,96954.1,106084,129270
"RPL10A",283069,302193,261764,266083,214534,273512,278933,236452,260482,234054,256980,242354,155600,277136,194557,61413.1,275703,122717,152244,273122,250100,212816
"RPL11",134250,92910.1,115012,81271.3,153003,130643,118323,102056,138695,98030.9,138839,117084,130629,103854,131685,79262.8,238620,89158.7,125082,139557,160493,168781
"RPL12",193771,137580,225607,128777,238771,235839,219440,177666,253937,205156,230453,182534,224030,230120,220663,78943.5,214127,119060,288766,287762,254174,215050
"RPL13",45322.5,32236.1,35187.4,28915.7,53751.1,50848.8,42397,44863.7,52081.3,49586.9,63987.9,43838.1,81036.8,43323.2,53259.3,11176.1,55379.2,18261.1,73429.4,56243.5,73590.9,75477.7
"RPL13A",49781.2,43868.6,42443.8,34829.2,46689.7,57442.8,46350.9,42800.1,51216.3,53711.4,59436.3,49348.4,70706,47427.2,65466.1,22369.3,86399.4,32258.9,62738.7,60286,72336.1,67708
"RPL14",35386.8,37462.9,35995.2,27840.3,49500.1,47674,49079.4,41594.4,54447.1,51611.3,57870,44236,97556.8,33341.8,83177.2,9709.23,95497.6,24248.5,110942,52924,81345.9,81105.7
"RPL15",71184,66140.1,56115.7,51107.1,55650.4,76488,61207.7,58069.5,73717.4,65655.7,67447.3,66626.1,91087.7,54117.6,97565.4,22854.5,101118,38280.4,76669.5,69111.6,74439.3,67573.4
"RPL17",39220.2,44236.9,32107.7,32073.2,43935.1,50581,45019.4,41949.7,43887.4,39688.1,47327.6,45988.2,40500.1,40003.6,55357.6,16637.9,74101.1,26753.4,45398.4,54561.1,52077.8,52459
"RPL18",108849,112829,70540.8,85725.7,97344.8,127016,125579,87108.1,99845.4,112771,116621,100907,159808,76017.2,177248,31123.8,258065,58841.2,145214,91328.3,159592,162821
"RPL18A",30548.6,33816.4,28693.7,19407.1,33686,44802.4,36723.8,30991.1,36152.1,53133.5,44880.7,33414.3,79005.5,30694,73046,17260.5,86032.5,27490,53057.9,51814.7,69087.6,62530.5
"RPL19",38970.5,26230.9,34000.6,21376.2,44335.8,49379,34867.5,37982.7,33853.7,36025.5,46993.9,41135.4,34584.3,35633.2,39074.8,11691.4,61042.3,20753.8,46179.7,55530.7,54590.8,58675.7
"RPL21",190471,131876,152277,100804,192323,212396,147841,150987,176595,146142,199388,154305,268004,121212,226364,48561.5,262149,80611.8,225887,182686,252708,242106
"RPL22",104490,80458.4,103511,69102.7,107867,106056,96087.5,81152.2,110613,81658.9,119583,86133.2,96240.7,37238.5,81227.1,22505.1,115619,43632.2,115575,101735,109501,120069
"RPL22L1",4794.67,3693.79,3230.13,2839.16,22320.4,14838.6,9915.9,10237.6,12878,3293.75,11188.1,8502.22,9169.18,966.116,4518.59,NA,10165.2,1028.6,16175.9,19294.3,8135.38,11709.3
"RPL23",105299,81056.8,75131.8,67414.3,80998.6,88289.7,87466.9,83752.6,85853.9,79011.7,87841.2,79478.7,87404.5,58508.1,73455.2,33602.9,120113,46135.3,86798.9,83977.1,90794.3,91935.8
"RPL23A",44578.5,42904.4,28994.7,36019.4,46344.4,57454,38868,40941.8,45012.5,48441.1,53208.5,40674.3,43957.6,49632.4,52516.8,19105.1,61902.5,26041,53079.6,65487.9,57137.7,64358.3
"RPL24",25641.9,24626.3,20356.2,20788.5,30172.7,44927.9,27991.9,35029.4,33395.8,35974.8,39581.7,31688.8,71545.4,23801.8,75758.8,15047.5,74659.1,24140.3,68061,47470,58585.4,67086
"RPL26",3544.86,2578.75,3537.91,1920.22,4656.98,4716.35,3053.31,3194.11,2501.09,3090.71,4799.5,4407.45,5767.07,3738.04,6423.53,1264.85,7249.91,3561.22,5086.24,4624.75,6103.07,6132.17
"RPL26;RPL26L1",64530.7,51985,46284,45861.9,64732.1,66933.9,56209.9,50709.2,61983.2,61915.8,69661.9,51906.6,77498.1,51881.6,71592.4,18126.9,87015.1,28469.5,77250.5,66291.6,80067.4,84139.9
"RPL26L1",1261.81,1335.55,777.761,1231.9,1154.75,1590.45,738.743,1659.5,1092.84,1424.55,1046.16,1584.55,1539.04,1008.42,1563.44,NA,1844.21,314.386,1495.64,1515.21,1762.14,1710.22
"RPL27",251710,232039,227637,203848,289588,290992,229380,221142,258654,217842,283392,229788,259261,209426,264873,54503.9,370257,108915,262372,304776,354946,317994
"RPL27A",20319.8,25813.8,12595.1,19513.9,24124.3,32241.5,28630.3,26997.5,25376.7,23728.7,29201.8,27380.4,55078.7,31647,58104.1,13802.6,81207.1,20595.1,40116.4,38575.6,48751.5,62736.3
"RPL28",152753,119253,123789,98703,140142,189398,123952,124736,175395,152358,176441,137118,280151,129619,263444,61054.3,307108,87287.9,224952,156811,233286,226399
"RPL3",74234.2,81203.7,79262.2,70949.8,78130.4,87354.9,73806.8,66996.9,89514.4,89934.7,87222.7,69600.6,132176,63702.8,126464,29117.9,147339,52822.9,120144,93458.3,116723,108400
"RPL3;RPL3L",65664.3,55326.1,49073.4,51757.6,47663.6,60771,57838.1,47061.5,51012.2,45885.9,57007.2,52403.1,70544.3,33115.9,53457.8,17775.2,73666.7,32287.1,46522.7,52062.6,68002.9,69126.1
"RPL30",73555.6,49876.1,61292.5,39397.9,95261.1,81291.2,65815.8,59974,89580.8,66500.7,95347.6,65404,107377,71456.2,90652.9,19370.3,104737,28294.5,120235,95172.9,118479,109919
"RPL32",43739,45368.2,27270.7,33774.9,54652.3,60881.4,43393.3,40354.4,47725,54511,64108.8,44255.8,83833.5,49302.4,72428.5,25984.8,93014,37399.6,63842.3,82677.6,78762.4,93077.3
"RPL34",21720.3,14876.9,23955.7,9811.31,41081.9,25605.8,22006.8,18086.4,37738.5,28965,43679.5,21747.6,88647.7,23050.4,48097.2,11075.7,53641.3,14348,85456.1,21094.4,52236,60617.4
"RPL35",72750.6,75867.6,42362,58643.8,56747.8,98602.3,56257.7,70504.6,53619.2,52610.4,73685.7,69007.1,42994.9,64767.7,65526.2,15583.4,94654.5,45878.6,54544.1,99955.7,72117.7,74749
"RPL35A",48235.9,58542.5,32441.7,36347.1,72961.8,70833.8,59117.2,69923.2,53489.2,44865.2,53626.4,61890.3,104017,49947.9,90357.7,21447.3,103046,32562.4,101285,75376.2,63168.4,91733.1
"RPL36",95790.9,23757.8,100579,55533.2,156350,95439.2,89158.8,62477.7,158151,90174.2,143704,90607.5,207900,43687.1,205089,21141.7,177128,50142.6,248184,162999,221798,212428
"RPL36A",2633.58,2671.59,NA,521.899,1205.3,1092.89,1383.4,1285.39,1460.05,883.583,1378.55,1043.79,1609.67,895.856,2568.94,589.112,3229.36,1241.26,1894.36,1604.59,1411.49,2168.04
"RPL36AL",16007.9,27724.4,15890.9,15159.1,29491.5,39588.6,22215.5,26761.9,26937.2,34260.2,35230.9,29936.9,40751.4,29685.9,55245.2,11128.6,66817.8,13513.4,36167.2,42912.3,39377.1,56776
"RPL37A",30634.4,36086.2,25782.3,20580.1,46875.5,47900.7,30770.7,43995.7,45461.3,55676.3,65523.4,36538.9,68053.2,44603.2,69809.1,17830.8,84638.9,31197.2,92113.9,54822.8,54617,65993.3
"RPL38",131676,105336,103692,119588,107804,169479,137075,123986,153270,85785.4,143869,136053,93987.7,121228,53359.2,32225.2,106886,47038.4,119810,156061,178253,120077
"RPL4",83892,85478.1,72552.9,72043.9,76980.1,98777.6,86494.6,79042.1,94478.4,91232.3,95627.1,92765,107253,69805.3,123523,27330.2,152032,48644.8,105007,97194.3,128674,109306
"RPL5",138368,139605,132498,111897,138364,151356,143302,122643,147705,118823,126435,142123,112737,111234,119527,54055,172093,95384.1,129044,142741,154041,152338
"RPL6",81347.6,90984.2,66827.6,75051.3,77537.8,89602.7,79992.2,77785.4,88219.9,84361.9,84820.7,73456.1,93976.7,64931.7,97062.5,25541.8,132221,35264,80511.7,94803.3,93293.5,98232.8
"RPL7",83593.9,94861.9,70461.2,82322.3,70187.2,97923.2,86363.5,88299.8,90256.5,83442,84325.5,82556.9,94575.5,84637.5,101188,36292.1,153776,61843.4,94898.8,98560,113577,107764
"RPL7A",159358,145332,142534,111653,110684,163949,133857,132388,162939,138974,147988,145790,137661,114174,133535,26858.2,187063,57949,127886,156189,164967,156176
"RPL7L1",3915.12,2474.02,2865.82,3498.36,4273.3,5133.24,5086.48,4248.93,4360.94,2713.59,3607.46,3698.18,3591.42,6481.23,NA,NA,896.627,NA,2828.68,4119.31,5368.53,4338.35
"RPL8",84017,51415.5,68285.3,40508.6,81587.9,78546.3,73607.9,68919.4,79215,60178.2,87344.9,68254.2,88933.5,49179.5,76300.4,23095.6,130868,32024.1,81325.9,77486.5,94550.8,86686.8
"RPL9",78883.4,71729.9,73872.3,90211.4,72921.6,100040,68501.3,81318.7,78243.7,80344.6,81975.9,71882.2,108878,80825.4,103353,28873.6,133963,35333.6,84848.4,78003,94761.1,68544.9
"RPLP0",80654,58423.6,73629.3,49607.3,80009.6,75771.5,68884.5,56312.1,76641.4,63750.8,77975.6,70349.5,71858.7,18777.5,77082.6,21925.6,93168.9,31868.3,85213.3,85543.8,80272,75237.7
"RPLP2",230028,174022,268834,146008,302754,256976,238562,233271,269746,226032,292830,217007,201632,72764,189507,104594,268349,116971,249765,306786,291053,171235
"RPN1",164237,137636,161121,110340,128264,155313,125575,138200,154295,140308,150909,158450,118089,120805,154968,122170,175126,129205,122216,161908,149203,176957
"RPN2",36330.2,46693.8,39570.5,42012.9,32436.6,33503.7,32185,32173,40967.5,47682.4,44240.3,38953.5,40960.7,40746.5,43229.6,37772.1,45686,36748.3,38419.8,43205.5,38416.5,47333
"RPP30",4903.83,4303.56,5703.58,3774.1,4483.29,6195.45,6239.33,7010.85,5200.46,4196.17,5660.67,4151.26,5647.74,7556.4,2081.94,4567.3,3732.33,2860.23,5900.96,6288.5,5923.05,6447.09
"RPRD1B",4599.65,3217.42,4597.15,3220,6383.65,5774.37,6513.17,4377.4,5371.32,3625.77,5376.71,3762.87,3632.97,4902.56,1874.16,3505.11,2921.96,3593.48,2832.89,3557.36,5303.84,4567.28
"RPRD2",1571.37,1514.17,1553.68,2009.83,1327.82,1669.97,1221.36,2123.38,1452.23,1404.68,1292.33,1502.31,1445.06,NA,NA,NA,NA,NA,607.603,1306.54,898.848,1541.68
"RPS10",248508,88796.2,189536,83593.2,270315,196208,228083,207453,257832,153025,232983,193889,300809,267937,317216,129472,358387,153445,416047,383564,364681,301115
"RPS10P5",35127.5,34078.2,22048.3,29272.4,37651.7,34597.5,24159.4,28646.5,25143.7,16423.1,32051.4,26926.2,21582.5,22668.7,26189.5,11141,32383.4,16692.1,32610.9,27289.3,31774.1,31324.7
"RPS11",87349,80001.2,83339.3,63932,78644.2,97962.6,86022.6,78782.6,106018,79710,97032.8,76679.5,124623,86703.9,115269,38358.4,176671,63804,88786.2,94581.3,123863,114486
"RPS12",184546,130081,182631,103057,223250,199215,167402,167504,211325,140653,186996,181734,132970,145145,150043,115600,209061,126556,155371,180504,193209,168911
"RPS13",91235.2,83321,71789,72709.3,93929.4,114001,93231.5,96543.8,71827.7,75852.8,95129.8,105110,58766.8,74764,65969.8,14433.7,132513,29053.1,71635.4,123654,93070.5,104394
"RPS14",88810.3,42169.2,104100,42201.3,131739,74191.2,85221.7,75203.1,132467,63468.4,107350,67276.2,93817.8,89418.1,136065,33809.5,135568,47923.4,109143,104022,123329,101159
"RPS15",69865.5,76498.2,67348.5,55287,89456.9,69076.7,61845.6,58405.9,92281.8,66581.3,66291.8,63081.7,93344.1,64650.2,65648.6,18548.7,89578.1,31264.5,92249.6,91599.1,104736,79924
"RPS15A",109268,66755,92534.3,61156,115908,120592,105233,100653,97353.1,98413.9,121514,115119,113393,90580.8,82187.8,40574.9,139420,68037,88006.3,116872,112599,114173
"RPS16",170659,173056,152687,146103,168407,166299,180188,146271,176807,176105,192965,170146,165938,148593,178904,67081.1,283985,100554,160387,167422,202768,192578
"RPS17",146675,131733,147728,99241.4,202425,165160,146375,127375,196713,125860,157148,150760,142100,104770,171458,49297.1,188374,64722,205203,165501,207363,152153
"RPS18",310384,270219,306391,184957,434552,402179,333864,316149,319400,258278,404258,353423,309338,294919,315550,49771.2,453847,108758,407201,393043,396003,398391
"RPS19",106276,73794.5,104136,52520.2,211504,153847,130995,110669,166599,111099,141039,144303,114576,87328,112174,39367.6,182381,55215.9,141273,145209,180249,173666
"RPS2",63693.2,56802.3,69002.1,59592.3,53384.8,79405.6,60367.8,59889,81842.3,71861.6,69615.4,69945.6,73597.5,67400.8,84160.2,20585.2,88806.8,42397.7,72976.5,70752.5,77903.4,83266.3
"RPS20",229728,228088,203402,218614,204866,228205,214276,182960,223966,197263,210151,191183,137484,195148,150480,100935,212463,128072,167182,203542,181500,167139
"RPS21",71849.2,62375.4,70387.4,38637.6,100534,73851.6,50339.1,70062.3,80261.6,56907.6,63626.1,71840.9,46631.2,50727.8,65878.7,35557.9,87357.3,45073.6,64659.4,66329.7,53146.3,74007.3
"RPS23",7938.43,8009.57,8291.98,8401.36,19457.4,17756.7,8702.83,10039.2,14114.9,16441.7,15455.9,13097.2,35911.5,8500.01,76096.7,6705.74,36443.6,13138.2,46797.1,17730.9,20145.5,29416.9
"RPS25",102489,86588.5,92922,65784.1,113850,109405,95970.4,97713.9,107815,80747.3,96035.3,99901.5,89486.7,78427.9,91616.4,13455.1,116143,51331.5,112142,127374,119143,114352
"RPS26",7478.83,23301.7,8741.52,18574.3,5377.87,18118.9,8864.29,9803.32,11389.5,11967,10890.9,11852.1,6961.12,18886.7,26136.9,5334.98,30530.1,8834.42,11928.9,28751.8,5473.99,13662.6
"RPS27",77904.7,76364.4,85671.8,71922.7,100381,91490.5,80322.2,75544.3,95359.6,76815.9,78875.8,86957.5,79560.3,85558.7,78439.4,51229.5,106171,60467.9,77358.2,92240.7,87878.3,88725.7
"RPS27A",179219,201261,206478,146260,213707,201264,212727,164583,278619,234908,300514,199204,145099,163930,102247,114530,203820,93455.9,188242,227001,177605,214377
"RPS27L",19106.3,19407.3,25267.3,18247.1,15530.6,16001.5,23814.5,18579,25911.4,14979.7,15166.7,15842.9,12084.2,13506,16202.2,8292.78,18367.9,11491.8,10081,17861.2,14899.2,11718.6
"RPS28",31727.8,28233.1,57476.8,23011.7,98851,38952,33797.8,32052.3,66092.5,43850.5,48563.9,34076,54449.3,30069.2,76676,37281.6,62808.2,37379.7,108369,55809.3,65588.7,44204.5
"RPS29",143051,154588,126407,129889,190682,177438,127448,132010,182816,129080,150176,159872,131311,159996,146992,53629.2,176998,58938.8,164994,188569,182295,190506
"RPS3",143737,106463,130498,90872.2,151591,157078,129138,119516,129832,110576,166247,123710,168140,113250,153057,69548.1,211800,102726,146389,119664,147706,167689
"RPS3A",226078,183068,219446,151268,281594,247945,227417,210985,278950,202402,254745,241408,256800,199507,245815,63895.3,329111,107215,277555,246059,285841,285603
"RPS4X",148418,178807,152631,129792,163918,195916,159513,132592,207542,161345,202660,179591,166163,177599,176133,38837.3,211626,68536.7,227683,210922,218801,192692
"RPS4X;RPS4Y2",70341.6,70331.5,55074.9,62458.9,58534.8,75832.8,55822.4,55544.2,67684.4,64066.2,74825.6,63288.5,72716.3,60253.6,62965.3,15770.8,92800.8,30766.7,71180.3,82908.8,84767.5,80173.7
"RPS4Y1",7082.95,5434.07,7380.25,3889.07,NA,NA,7980.34,6221.17,12131,10546.3,NA,NA,13297.9,4770.25,6395.71,NA,9280.96,2009.78,1152.07,NA,9925.23,11890.1
"RPS4Y2",8019.86,9038.26,6783.89,5045.59,NA,NA,11559.9,10536.9,13526.9,9246.31,NA,NA,11161.3,5962.84,5678.57,912.499,13150.7,2538.67,NA,NA,10188.6,6699.44
"RPS5",89365.9,80782.5,80293.9,61865.7,103662,101757,94686.6,89804.9,101026,71143.6,106311,99316.4,75172.3,76506.5,82636.5,37336.1,94042,49384.9,101885,97122.8,95947,93403.2
"RPS6",72263.4,78203,80197.3,44520,90853.1,89946.5,87907.4,70553.3,98304.5,76197.1,76613.6,89169.2,90271.4,47362.1,117746,23045.5,145938,44720.3,85411.6,87855.6,110462,87447.2
"RPS6KA3",6946.02,5729,5700.98,6645.42,6500.06,5723,9269.54,5597,5438.17,5472.48,6796.16,5315.2,5889.04,6977.35,6417.06,5966.79,5114.1,6395.67,5552.91,5115.89,4999.17,5391.51
"RPS6KA4",1046.29,854.607,472.83,599.866,1634.26,846.351,1162.14,1249.12,926.17,861.587,954.563,669.591,1149.91,440.178,505.12,97.1285,936.611,570.591,1288.27,1026.12,2017.7,824.485
"RPS6KB1",2566.46,2077.43,2310.89,2312.38,3528.77,1978.03,2436.61,2291.97,2191.7,2269.06,4213.68,2157.62,924.234,1600.35,2753.09,827.98,2073.67,1803.64,1120.65,1616.24,1180.7,1754.96
"RPS7",184590,146473,172448,130104,218922,184029,186324,160200,202341,151488,210408,181445,136363,120545,130441,49534.6,225364,81572.6,153887,173522,172425,174174
"RPS8",142007,135438,143792,90408.5,194908,197075,149236,156581,181664,152174,166837,155228,279293,115699,272890,49476.2,430607,116191,186736,189235,247559,224247
"RPS9",136235,137510,117681,106017,140745,164091,115327,134149,137399,152312,161209,145733,193695,124847,226103,62912.5,314593,104676,167548,132656,192716,196615
"RPSA",221473,174771,198900,124623,267497,227425,199574,192334,228809,152352,247927,212461,245701,190816,176394,101265,231310,130884,281505,220763,274927,237557
"RPTOR",2518.3,2259.41,1144.03,2970.6,1241.88,1182.3,1188.34,1467.58,1156.29,1280.35,1453.78,1180.81,1295.24,1850.95,1398.65,2304.43,2161.34,2189.5,1635.13,1430.52,1788.44,1727.17
"RPUSD2",432.454,483.308,963.541,598.609,1558.99,700.272,1204.06,802.732,1227.63,453.777,1008.17,688.67,504.243,656.294,596.623,800.476,1869.84,2792.68,728.612,1083.99,855.942,538.736
"RRAD",1298.55,NA,722.174,NA,NA,NA,NA,NA,1527.04,NA,636.667,NA,3690.19,111.819,3753.71,NA,2657.58,NA,2994.83,NA,2831.91,509.166
"RRAGA",18085.1,17438.3,20569.7,18596.1,12360.4,15544.8,12497.8,12772.9,16324,22227.3,22206.5,18757.6,15408.6,19967.7,12435.3,18056.1,10929.6,16041.3,10620.1,12085.2,11539.2,11962.6
"RRAGC",23824.8,22642.6,18101.5,22368.7,10382.9,16869.4,13593,13204.7,15876.8,22453.4,19987.8,19333.2,14379.5,20035.7,9816.79,23194.9,11238.7,15550.9,8128.48,10670.8,10187.5,12664.6
"RRAGC;RRAGD",11973.1,20820.2,18566.6,16020.4,8899.33,12801.8,12481.2,8403.07,16214.1,25234.6,18813.3,16626.5,10232.5,29116.7,8421,18047.5,6532.07,15193.1,8877.9,10575.8,7785.52,8883.25
"RRAS",19445.2,24326,25321.2,20827.2,11035.2,19917.8,15728.4,23619.4,22495.9,26933,19396.4,18771.6,12390.6,23334.4,25485.2,16178.7,16972.9,17356.2,9878.14,20450.3,14194.7,20467.5
"RRAS;RRAS2",1885.27,5183.83,3853.07,5425.54,4224.29,6598.68,3798.65,6294.33,10127.6,8994.56,5134.13,7345.84,6952.95,8838.26,15128.8,9727.98,9366.88,8882.55,8920.33,10777.4,7994.49,8670.78
"RRAS2",22417.4,25189.2,21219.9,26404.1,11853.9,19351,19192.3,22913.9,22806.1,15690.4,11599.7,19623.5,7317.17,35031.7,24693.1,24213.7,27257.6,23637.9,11496.8,38998.4,12754,21840.4
"RRBP1",62949.7,53313.5,74011.3,29811.8,47492.8,64716.5,66029,55861.3,85944.4,54578.2,56923,70357.5,38919.9,36227,63221.6,12709,71227.6,21678,49137.8,70887.9,63733.9,69041
"RRM1",9698.89,9970.29,8580.63,8838.42,17068.9,15350.4,11234.6,13512.5,12877,7945.62,11869.4,12643.3,14443.3,4996.25,4955.43,2745.61,10636.3,6330.04,15053.8,9508.79,18519.7,12670.1
