"","Ost_contr_11","Ost_contr_12","Ost_contr_20","Ost_contr_22","Ost_contr_8","Ost_contr_9","Ost_dif_11","Ost_dif_12","Ost_dif_20","Ost_dif_22","Ost_dif_8","Ost_dif_9","VIC_contr_213","VIC_contr_431","VIC_contr_432","VIC_contr_482","VIC_contr_494","VIC_dif_213","VIC_dif_431","VIC_dif_432","VIC_dif_482","VIC_dif_494"
"PREP",16.68845,16.41544,16.80415,16.63917,16.48778,16.76572,16.7142,16.61701,17.0968,16.75861,16.81808,16.88618,16.44191,16.95503,16.51921,16.67137,16.40011,16.98966,16.90446,16.92015,16.85339,16.83159
"ME1",15.27361,15.60602,15.83292,15.49111,15.85353,15.86864,15.58874,15.70471,16.30786,16.02806,16.06871,16.32957,15.90506,16.25932,15.8434,15.43809,15.70683,15.66528,15.8318,16.02256,15.049,15.58831
"PIP4K2A",15.37728,15.75307,15.4542,15.76841,15.6782862430413,15.74418,15.83492,15.87184,16.02249,15.68979,15.9582403229941,16.0391266201317,15.95586,15.58945,15.13924,15.69982,15.4068,16.13749,15.5888053197636,15.44641,15.65327,15.82288
"ARCN1",18.06832,17.63291,17.95231,17.9584,17.73111,17.95696,17.74075,17.58018,17.96495,17.88909,18.06804,17.80404,17.95207,18.13474,18.28601,17.91509,17.93455,17.56871,17.85384,17.9885,17.76283,17.93705
"LSS",16.16322,16.39471,16.55649,16.61972,16.61426,16.82277,16.73129,16.97692,17.25175,16.92834,16.76935,16.41456,17.61524,17.05872,16.87549,17.36922,17.15744,17.12955,16.70683,16.80325,16.86361,17.36003
"GCLM",16.73848,16.81047,16.94506,16.71464,16.9619529188932,16.92402,16.20597,16.82783,16.72645,16.25302,17.39245,17.0924566802735,17.26131,17.80585,16.83436,17.43254,17.31422,16.89934,16.6597,16.81781,16.89873,16.84434
"CD151",16.615,16.77132,16.65608,16.69043,16.82217,16.68088,16.91106,16.80891,17.33478,16.45461,17.4111,17.40252,17.37518,16.87208,16.75997,16.74635,16.76468,17.54314,16.98139,17.37178,17.04867,16.31036
"PSMD8",16.74993,16.12733,16.35107,16.46235,16.39228,16.1492,16.30161,16.08445,16.44399,16.32481,15.98475,16.34412,16.93008,16.66147,16.47175,16.7473,16.36189,16.3471,15.99997,16.21566,16.15899,16.45786
"GSS",17.44144,16.57061,16.75028,17.09291,16.39258,17.03886,16.43768,16.32966,16.97509,16.45632,16.00663,16.54388,17.19392,17.10952,16.83388,17.08381,16.47927,16.58761,16.96407,16.60012,16.07689,16.66018
"CCT5",18.92584,18.58941,18.80044,18.73493,18.69694,18.76495,18.66181,18.60096,18.78399,18.68217,18.86205,18.63782,18.76986,19.02373,18.90647,19.13033,18.72517,18.70984,18.98148,18.85234,18.50845,18.60301
"CSNK1A1",16.21385,16.62558,16.2449625948464,15.90514,16.38686,16.23584,16.18288,16.02538,16.27522,16.21089,16.468377368839,16.48793,16.52005,16.09829,16.86709,16.19714,15.53702,16.4109,16.71311,16.8257902394646,16.01335,16.05457
"IDH2",17.50114,17.55529,17.46672,17.30698,17.57902,17.79712,17.26823,17.53558,17.72558,17.65279,17.74599,17.67699,17.72171,17.91653,17.58029,17.27398,17.44031,17.74287,17.75651,18.07012,17.35508,17.79507
"PITPNB",17.28957,17.17224,17.26941,17.0499,17.11601,17.2579,17.05033,17.0639,17.25903,17.03222,17.25301,17.41364,16.58247,17.00053,17.0858,16.87272,17.23731,17.2922,17.12187,17.23624,17.20092,16.96466
"ADGRE5",16.06736,14.45919,15.69133,15.35411,15.38933,15.51911,15.30204,14.41051,15.67862,15.6324,15.76651,15.42885,16.18464,15.5677,15.21096,16.12353,15.41088,15.5367,15.37297,15.1908,15.36292,15.62644
"PXN",16.17348,16.09466,16.32836,16.24496,16.30556,15.97685,16.51673,16.29355,16.46916,16.45883,16.50257,16.36915,15.98136,16.02879,16.01607,15.45373,15.91986,16.3511,16.06239,16.13962,16.31919,16.26363
"MAPKAPK2",15.37908,15.33216,15.29553,15.69343,15.386886494884,15.42202,15.45196,15.34211,15.34435,15.54927,15.327966924967,15.3412410788498,15.71716,15.28192,15.39303,15.35114,15.23395,15.31902,15.1548720998581,15.3129387702877,15.22031,15.658
"DNASE1L1",14.0886133508679,14.0835661731138,14.11162,14.1101,14.1126875794507,14.23151,14.40896,14.28693,14.64738,14.47173,14.47892,14.36261,14.540663319055,14.37756,14.04204,14.1869384109053,14.12933,14.55939,14.06279,14.2355020507681,14.70998,14.97042
"ALDH9A1",18.23499,17.79829,17.86318,17.76519,17.47512,17.77242,18.18396,18.00581,18.19192,17.86045,17.72138,17.24963,18.31419,18.36577,18.20756,18.68425,18.26231,18.32331,18.20187,18.26571,18.42412,18.38803
"RPL34",16.6901,16.53181,16.98082,17.07382,16.7981214962298,16.56941,16.57623,16.33977,16.75679,16.13174,16.92287,16.94551,17.82679,17.16155,17.25951,17.52307,17.16135,16.44392,16.0773902518079,16.4309,16.62812,17.108
"LMAN1",17.44848,17.50322,17.44812,17.3809,17.23787,17.19611,17.28136,17.26899,17.49349,17.58952,17.62525,17.2753,18.01224,18.57965,18.12734,17.91327,17.68697,17.82033,17.77426,17.93479,17.70715,17.98151
"NASP",16.64284,16.07564,15.72709,15.91772,15.33975,14.87046,15.94134,15.95462,15.29422,15.52328,15.2085400770758,15.28984,16.0429,14.91667,15.36031,15.85314,16.61306,15.7814,15.1516649043312,15.48138,15.73642,16.24681
"FASN",17.83567,18.01163,18.1545,18.43584,18.02973,17.91549,19.30157,18.94725,19.71693,19.28815,19.0365,18.23709,19.17051,18.30224,18.8704,18.84964,18.98131,18.80401,18.22987,18.63797,18.89411,19.39427
"FNTA",14.71558,14.83263,14.71244,14.31093,15.0605,14.90168,14.98848,14.97491,15.00316,14.72294,15.8913,15.79151,14.96003,15.00186,14.60577,14.63861,14.72217,15.17633,15.03643,15.11068,14.72509,14.52932
"CCT3",18.91542,18.49532,18.74552,18.69099,18.48267,18.66861,18.61562,18.57664,18.78161,18.73005,18.67796,18.55148,19.08494,19.19798,19.04915,19.21437,18.73386,18.60674,18.84904,18.60845,18.46534,18.8536
"TUFM",17.95598,17.83219,17.99524,17.99678,17.90564,18.03677,17.99679,18.13262,18.28179,18.2514,18.24931,18.05421,18.0652,18.36813,17.68971,18.14429,17.65801,18.2992,18.69056,18.48588,17.88873,17.88241
"ALDH7A1",18.01087,17.5497,17.75268,17.86169,17.75009,17.76492,17.85727,17.76791,17.95856,18.15201,17.93899,17.71733,17.83797,17.60869,17.54177,17.72236,17.33559,17.89872,17.87132,18.29654,17.88201,17.86766
"SRP9",17.70453,16.95003,17.0646,16.79742,16.84486,16.85576,16.87667,16.98858,16.67744,16.7111,16.07438,15.44459,17.24905,17.13209,17.09194,17.73697,16.89957,16.69919,16.72174,16.44789,16.84442,17.0104
"AARS1",18.18387,18.50542,18.1916,18.15607,18.27976,18.30876,17.95514,17.87384,17.94202,17.98917,18.01825,17.81074,17.94224,18.28797,18.20191,18.35888,18.29795,18.25141,18.2764,18.4478,18.22341,17.93378
"CARS1",17.13287,17.13221,17.37743,17.24503,17.28383,17.28134,17.08368,16.99551,17.24636,17.20967,17.07744,17.12319,17.16763,17.46326,17.60927,17.23715,17.43044,17.24631,17.7364,17.90994,17.3135,17.03699
"SARS1",18.07765,17.8252,18.26181,18.12386,18.23163,18.20302,17.65216,17.45868,18.17521,18.01875,18.16445,18.01841,17.65915,17.90796,17.51385,17.9716,17.70918,17.94515,18.1937,18.15886,17.81327,17.61885
"PPM1F",16.09068,15.5769,15.75954,15.73552,15.50852,15.7437138145125,15.61331,15.5822,15.6989,15.64945,15.57211,15.82301,16.18531,16.18032,15.93877,15.8134,15.75715,15.94404,16.33906,16.18454,15.28409,15.68662
"CASP4",15.19177,15.20207,15.35354,15.24017,15.40969,14.9158,14.93287,15.13362,15.23227,15.26902,15.2719440531539,15.1653117694909,15.73094,15.1937338883339,15.16298,15.54109,15.3425916051463,15.11863,14.35042,14.7528821472233,15.30199,15.42077
"PSMB3",18.65561,18.14327,18.32534,18.60034,18.15243,18.2837,18.51819,18.02487,18.66244,18.32145,18.46674,18.49719,19.09811,18.26955,18.32387,18.52679,18.56229,18.58404,18.81409,18.56871,18.35419,18.47797
"PSMB2",18.18212,18.25047,18.11037,18.17476,18.23018,18.2707,18.12188,18.07454,18.18287,18.14719,18.30332,18.32722,18.12656,18.02546,18.04723,18.14426,18.12917,18.23607,18.42654,18.3754,18.20326,17.78419
"MCM2",15.85395,15.65078,15.22285,14.84909,15.1234103884331,15.0335550824678,15.41557,15.23311,14.68338,14.73351,14.9130399353522,14.8989676650242,15.37635,14.9078290675927,14.8926200410347,15.17258,14.5323,14.95082,14.8747368834434,14.7927725992004,14.74753,14.71346
"ACADVL",18.17185,18.64944,18.14162,18.07737,18.19479,18.32601,17.72658,18.5225,18.26291,17.77765,18.27074,18.67575,18.41863,18.47065,18.02167,18.31033,17.93396,18.66885,18.66925,18.68229,18.20023,18.27936
"ACOT2",16.4073,15.7837,16.94799,16.62765,15.93228,16.82117,16.7961,16.51178,18.26753,17.28699,17.14936,17.25776,16.28926,15.99788,15.5163,15.79549,15.95088,17.10119,17.1626,16.71651,16.56705,16.89115
"VPS41",14.9517994592541,15.41515,15.1960688866468,15.33864,15.00329,15.1969192080934,15.10205,15.38464,15.65208,15.27692,15.4898700833964,15.6856,15.47984,15.2628460578928,15.1858272740882,14.94697,14.79402,15.30836,15.05439,15.56328,15.1367830330243,15.31221
"TMED10",18.87872,18.56225,18.89318,18.81543,18.59432,18.85399,18.68228,18.61618,18.74259,18.87452,18.91191,18.58943,18.89147,19.73606,19.44582,19.29072,19.07661,18.69207,19.23712,19.40063,19.00156,18.97512
"NUMB",14.98114,15.23078,15.0526,15.02626,14.75539,15.23998,15.0994,15.2331,15.27535,15.25676,15.44186,15.708,14.68444,14.36876,14.4277107844372,14.38597,14.71442,15.27443,14.8010642033309,14.72455,14.92872,14.38413
"EIF2B2",15.34944,15.42665,15.1707059146744,15.32916,15.38877,15.05574,15.38484,15.58715,15.22988,15.49201,15.4181089377352,15.4231479024035,15.39801,15.83851,15.6194258610215,15.23502,15.18525,15.25482,15.21152,15.44635,15.21472,15.36861
"HINT1",19.58398,19.16499,19.75229,19.78816,19.94384,19.85352,19.54895,19.34216,19.98603,19.70938,19.97547,19.72244,19.36509,19.58184,19.59483,19.30394,19.36857,19.67969,20.13799,19.95273,19.67048,19.58532
"RANBP2",17.11713,17.28406,16.84908,17.14061,16.85612,16.86947,17.04157,17.10116,16.75352,16.88977,16.96331,16.9539,16.87691,17.5913671730352,17.9447,16.43945,16.98474,17.19683,17.99705,16.74183,16.87256,17.1778
"NDUFV1",16.29075,16.10536,16.60137,16.49404,16.01893,16.34448,16.1153,16.51856,16.67033,16.49462,16.33054,16.57027,16.59673,15.73415,15.37391,16.33188,16.22136,16.45327,15.43054,15.8557,16.08928,16.02527
"GSK3B",15.02304,14.7982013676876,15.00708,14.91816,14.70679,14.9533,14.96193,14.98218,15.59643,15.16331,15.056557105978,14.78748,15.0273569253402,15.19576,14.96228,14.61128,14.79749,15.07259,15.25931,15.48244,14.76199,14.98015
"NT5C2",16.58318,16.91137,17.47644,17.19651,17.2445,17.22093,17.46884,17.46613,17.90609,17.85774,17.6346,17.55948,17.4752,17.07217,17.39512,17.08897,17.19517,18.07939,17.75206,17.69998,17.78416,17.42502
"SEPHS1",16.6322,16.13746,16.06236,16.38598,16.20989,16.13115,15.98538,16.02381,16.09551,15.86262,16.02056,15.77155,16.61494,16.23806,16.24381,16.31206,16.40107,16.47452,16.77318,16.48967,15.93553,16.51642
"GMPS",16.4472,16.51487,16.01424,16.24326,16.09963,15.76884,16.20158,16.36437,15.88153,16.03319,16.14018,16.1598,16.31036,15.71362,15.71105,16.23913,16.12086,16.48301,16.07848,16.22114,16.17644,16.0635
"HNMT",14.6408490562456,14.9064233263876,14.99675,14.7309,15.3193426494052,15.62065,14.93419,14.95617,15.39772,15.52522,15.7757,15.86254,14.57143,14.40403,14.2018735867407,14.42037,14.40129,15.37905,14.6076489039812,14.50298,15.45594,15.04407
"GNAQ",15.39831,15.55014,15.69938,15.59958,15.64065,15.94623,15.6725,15.7435,16.41136,15.94668,15.30857,15.83852,15.78471,15.89011,15.46186,15.65175,15.62668,16.09377,16.35917,16.48097,15.62774,16.11256
"IDH3A",16.54996,16.66835,16.63706,16.60497,16.49612,16.70091,16.49874,16.79936,16.74288,16.54729,16.56701,16.90141,16.14812,16.40168,15.9639,16.14317,15.78584,16.57132,17.07836,16.73814,16.37656,16.19175
"CRIP1",18.18467,17.23322,19.1082,18.04364,17.92196,19.00131,17.86818,16.81649,19.18153,18.38755,17.92464,18.57844,15.51552,16.16521,15.67319,17.71148,16.84152,15.77128,16.21662,16.36078,17.79419,16.33519
"MMP14",18.96258,17.99634,18.63613,18.97896,18.11846,18.69977,18.18959,17.79778,18.37988,18.19547,17.35526,17.17128,19.65539,17.56825,17.7379,19.14083,18.67691,17.6758,17.06903,17.01623,17.14143,17.74552
"GDI2",19.6371,19.15443,19.69102,19.76164,19.50703,19.4886,19.58005,19.37605,19.89276,19.6786,19.58683,19.51038,19.81499,19.88031,19.74972,19.79351,19.62662,19.76607,19.96969,19.87827,19.54135,20.07613
"EMD",17.79547,17.60225,17.49124,17.54747,17.33952,17.3354,17.43039,17.43452,17.33405,17.36918,17.29082,17.17702,17.58943,17.35075,17.5385,17.02989,17.22273,17.78486,17.26505,17.25724,17.39278,17.6117
"CPT1A",16.74843,16.83142,16.93215,16.93223,16.5804,17.06901,16.34552,16.4599,16.96063,16.55778,16.96844,17.05628,17.25854,16.93388,16.94643,17.18416,16.95111,17.50692,17.63279,17.76548,16.8511,16.88966
"SERPINB8",17.20161,17.1153,17.47622,17.63699,17.64333,17.55925,17.1709,17.06479,17.67719,17.74398,17.61046,17.48409,17.07104,15.7199,16.57473,16.88749,16.54831,17.11918,17.38047,17.21719,16.83085,16.8911
"SERPINH1",21.03129,20.71175,21.56838,21.16008,21.45065,21.53986,20.96474,20.49682,21.59136,21.28552,21.62301,20.97152,21.59587,21.78911,21.81662,21.52151,21.73649,21.25753,21.021,20.85089,21.34392,21.90819
"ST13",18.44712,17.7828,18.48495,18.32421,18.60841,18.73254,18.4764,18.33868,18.48678,18.59784,18.40865,18.39484,18.10724,18.61655,18.29419,18.70192,18.42498,17.93764,17.97122,18.46221,18.41412,18.38721
"VASP",17.7315,17.16737,18.05615,17.46594,17.53155,17.93116,17.46526,17.02459,18.03792,17.58235,17.94001,17.64542,17.60439,18.06283,18.07853,17.64227,17.91698,17.97241,18.08728,18.16083,17.9851,18.12406
"DNM2",16.49341,16.58207,16.55086,16.73686,16.76407,16.57794,16.74906,16.81726,17.00178,16.74059,16.79536,16.83644,16.74701,16.78005,16.71647,16.43237,16.53831,16.78413,16.94821,17.00036,16.64672,16.82161
"METAP2",17.23879,17.36057,17.1781,17.04852,17.15357,17.14271,17.23331,17.30502,17.06923,17.25762,17.07839,17.0637,16.61939,16.81396,16.57567,16.92039,16.70656,17.23097,16.69246,16.83633,17.04052,16.81423
"NUDT2",16.42512,15.26464,15.98192,16.01361,15.75354,15.77571,15.73935,15.14584,16.11386,15.76517,16.65602,16.0077603391993,15.74604,16.20991,15.84973,16.35298,16.1201,15.88735,16.01333,15.73068,15.78169,16.25556
"PPT1",16.07529,15.3433172842238,15.80708,15.23029,15.5857954624371,15.70411,15.02481,15.0552134434403,15.7837458455308,15.34129,15.7755036774658,15.93346,16.94652,16.23753,15.80982,16.45822,15.86822,15.03958,16.1080088274364,16.19686,14.87068,15.7926
"RPL14",18.1065,18.28756,18.27312,18.32316,18.04178,18.02577,18.23829,18.04648,18.40227,18.18348,18.09045,17.89573,19.229,19.04564,18.89237,19.3436,18.85001,17.58901,16.22111,17.259,18.39723,18.70399
"CCT8",19.45231,18.95731,19.31057,19.30072,19.09382,19.12736,19.21542,19.02721,19.2675,19.13187,19.18244,18.98197,19.72049,19.6018,19.4119,19.79009,19.43773,19.12923,19.30073,19.15491,19.20788,19.27629
"CCT4",19.38294,18.87308,19.20815,19.08989,19.05117,19.12813,19.10899,18.81512,19.25055,19.14688,19.01148,18.86283,19.50944,19.56993,19.43134,19.60323,19.15833,18.95875,19.17056,19.14618,18.8963,19.09677
"ANXA11",19.01206,18.71752,18.45414,18.54333,18.17468,18.59949,18.57034,18.72484,18.43965,18.51788,18.21238,18.33326,18.81763,18.73739,18.64428,19.03672,18.77636,18.12299,18.11989,18.20958,18.68516,18.65063
"FXR1",16.77325,16.82366,16.78063,16.51497,16.64742,16.66555,16.61549,16.56509,16.35547,16.31922,16.61763,16.60269,16.63283,16.61008,16.61922,16.69051,16.76146,16.57979,15.66162,16.05357,16.71581,16.79049
"RAB5C",19.00078,18.73175,19.29642,19.29203,18.58592,19.15555,19.05954,18.75811,19.33304,19.03342,18.96772,18.52984,19.79937,19.4564,19.03899,19.65988,19.0652,18.58836,18.91237,18.97622,18.70272,18.94808
"RAB7A",18.84328,18.39595,19.05549,19.16406,18.61905,18.915,19.15074,18.57845,19.41715,18.83475,18.72675,18.32932,20.18445,18.65507,18.49485,20.08847,19.24538,18.76885,18.53957,18.33106,18.56829,18.89057
"RAB13",15.65116,16.19956,15.46661,15.89527,15.46835,15.54145,15.90137,16.23449,15.93017,16.073,16.02261,16.0034196320533,16.39207,15.9520832723812,15.7587863693813,16.16866,15.35194,15.65917,15.8553897867643,15.98323,15.39342,15.78472
"PLCD1",16.1064,16.0108,15.70045,16.19509,15.67687,16.14302,16.26006,16.14839,16.43393,16.66056,16.20007,16.42782,16.4048,16.18976,15.99295,16.05187,15.99848,16.78923,16.53839,16.49915,16.46313,16.67083
"DAP3",15.62714,15.08608,15.13255,14.82368,15.0834408376833,15.04233,14.96111,15.47741,15.25037,15.13595,15.48854,15.7327,15.80846,15.13491,14.93507,15.13903,14.84946,15.82742,15.8660672868597,15.5585441504365,14.81421,14.79671
"DUSP3",17.84392,17.1263,17.39687,17.30084,17.45241,17.68575,17.45639,17.21516,17.37898,17.45077,17.55744,17.70651,16.93872,17.20523,17.51134,16.62728,16.6881,17.00825,17.57848,17.52427,16.77196,17.29875
"IDH3G",16.63622,16.53795,16.66018,16.64708,16.49378,16.78878,16.49931,16.56448,16.9796,16.76114,16.81159,16.8305,16.13994,16.18928,15.9241,16.18783,16.05858,17.0716,17.31543,17.04696,16.49434,16.29173
"GALK1",16.28097,16.20904,16.03707,16.08069,15.7876,16.13099,15.76882,15.98088,16.22047,15.75127,16.40613,16.1748,16.07825,15.60551,15.65728,15.93431,15.68779,16.03775,15.69527,15.95591,15.72157,15.97828
"SSR4",18.4973,18.22444,18.59619,18.73378,18.3106,18.45036,18.50678,18.33881,19.00015,18.77791,18.65811,18.14639,18.86579,18.92288,18.88268,19.23886,18.90357,18.73202,18.18961,18.65019,18.84925,18.95014
"BCAP31",17.85271,18.23786,18.60336,18.07624,18.22201,18.78457,18.2949,18.55176,18.57493,18.53202,19.06187,18.98224,17.85822,18.65148,18.55835,18.18147,18.35304,18.82036,18.77178,18.77438,18.72527,18.1378
"TPMT",15.72756,16.27716,15.55626,15.71186,15.63325,15.59573,15.84149,15.93314,15.40789,15.73973,15.61907,15.81699,15.39063,14.61292,15.26291,15.16477,15.4893,15.63065,15.35044,15.73253,15.83887,15.38688
"HCFC1",16.12993,15.80883,15.61298,15.53876,15.38233,15.17946,15.6349,15.4709847331089,15.15025,15.20286,15.1850829617829,15.0349937456316,15.66746,15.3960821256273,15.6526968634109,15.55025,15.60542,14.86993,14.7567534242999,15.0131119465657,15.25682,15.36646
"ALDH3A2",19.33021,19.96305,18.51436,19.18829,19.16644,18.74626,19.48546,20.05018,19.09199,19.27246,19.24676,19.17108,20.02985,19.43807,19.43554,20.52248,19.94117,20.00729,19.46951,19.50593,19.93626,19.89938
"HSD17B4",18.33302,18.28894,18.2857,18.45754,18.25917,18.42623,18.47804,18.4623,18.49777,18.55861,18.31827,18.43306,18.34977,17.71072,18.29811,18.28005,18.0155,18.68634,18.15647,18.46045,18.71084,18.56044
"PSMD7",18.92109,18.7045,18.81756,18.91099,18.82931,18.8898,18.87974,18.7543,18.84595,18.93506,18.89899,18.73644,18.88335,18.43632,18.79833,18.75698,18.75604,19.04724,18.98856,18.89047,18.90307,18.79677
"RPS6KA3",15.46375,15.60344,15.20673,15.61915,14.25399,15.03685,15.37432,14.83373,15.52805,14.9554,14.62081,14.5918,15.82503,15.0233762344463,14.90439,15.42976,15.19737,15.36827,15.07514,15.20754,14.96182,15.40362
"HDGF",17.86794,17.08384,17.1847,17.31799,17.14375,17.3372,17.24959,17.18384,17.3493,16.84904,16.91849,17.12337,18.38235,17.54184,17.17932,18.0842,18.00076,17.41257,16.28762,17.09655,17.37869,17.98339
"CNN1",14.7316,15.4109833491767,16.81031,15.66018,16.83789,16.70604,15.5632342068873,15.4649769763063,16.56801,15.53329,15.93831,16.22025,17.256,18.58512,18.1191,14.87322,17.91659,17.02586,17.753,17.85393,16.66643,19.1269
"NDUFA8",17.43576,17.18059,17.55695,17.34009,17.15743,17.48444,17.17639,17.41916,17.48131,17.41906,17.15097,17.28811,17.1708,16.52441,16.27834,17.39169,17.17156,17.72727,16.57243,16.97377,17.48767,17.13554
"HNRNPA3",19.23747,19.10622,18.67855,18.7451,18.76254,18.64492,18.9623,18.81384,18.48211,18.60548,18.31748,18.13095,19.13659,16.80361,17.07183,19.02797,19.16667,19.06961,16.4051,16.36432,18.7999,18.95405
"PGD",18.23314,17.90633,17.8122,18.09803,18.18868,18.51215,18.47984,17.98691,18.4476,18.24799,18.28329,18.39155,17.9196,18.51944,17.77487,18.17992,18.0123,18.31657,18.73585,18.0638,18.05208,18.36894
"HNRNPM",18.68704,18.19664,17.84977,18.03424,17.70154,17.75151,18.05407,18.08755,17.81553,17.79657,17.60322,17.40312,18.48848,17.22708,15.97367,18.11763,17.99809,18.14052,16.08247,16.42837,17.76592,18.5132
"KPNA2",16.28215,15.33165,15.32661,15.44947,14.6560337594649,14.03989,15.86973,15.13427,15.09194,15.40748,14.75903,14.2469779423216,16.48478,15.6643964719136,16.24594,16.78806,16.56114,15.08623,15.0089786506213,15.40008,14.91501,15.50235
"KPNA1",15.91714,15.96687,15.66558,16.00906,15.78447,15.82043,15.65271,15.62393,15.68753,15.61658,16.18469,15.40734,15.67174,15.3684478996098,15.45101,15.75259,15.56764,15.54687,14.29655,15.12751,15.49435,15.41
"RAP1GDS1",16.64842,16.51388,16.63798,16.63514,16.58858,16.65374,16.77472,16.5699,16.73313,16.72302,16.91599,16.64494,16.32329,16.61666,16.65029,16.31552,16.38509,16.70164,16.87919,16.81268,16.75883,16.57724
"POLR2H",15.6885303748697,16.02034,15.09831,15.5518150336981,15.9776406030856,16.26309,15.55839,15.06841,15.239605188618,15.0152,15.7777487643809,15.9391579602071,15.745701863617,15.4759387331594,15.32675,15.35463,15.31738,15.43172,15.34685,15.69025,15.4436270300507,15.55633
"ARHGDIA",20.24542,19.68599,20.13059,19.87464,19.8917,20.16076,19.87984,19.98667,20.1059,20.13107,20.05245,19.6207,19.64353,19.84545,19.57559,19.8668,19.57632,19.78777,20.11847,20.08271,19.86811,19.59992
"AGFG1",15.30383,15.2648,14.74926,15.00398,14.90692,14.82103,15.00078,15.43763,14.70165,15.04197,14.8831536934645,15.0704317485255,14.87557,15.28468,15.43041,14.68597,15.03649,15.32077,15.5644968109959,15.73291,15.30745,15.4372
