"","Ost_contr_8","Ost_dif_8","Ost_contr_9","Ost_dif_9","Ost_contr_11","Ost_dif_11","Ost_contr_12","Ost_dif_12","Ost_contr_20","Ost_dif_20","Ost_contr_22","Ost_dif_22","VIC_contr_213","VIC_dif_213","VIC_contr_431","VIC_dif_431","VIC_contr_432","VIC_dif_432","VIC_contr_482","VIC_dif_482","VIC_contr_494","VIC_dif_494"
"MPDZ",1752.7,2208.05,1721.82,1732.26,1030.54,1828,1603.79,1937.39,1736.59,1623.05,1552.79,1150.25,1287.82,2234.92,1227.97,1382.63,1832.89,906.862,1020.71,2034.29,1032.86,1095.79
"MPG",6302.15,9725.43,7306.69,5610.29,14738.8,13583.4,13306.8,14976,10624.7,6799.03,11452.2,13166.5,5861.49,4725.29,1386.49,1384.79,10063.4,2153.56,11564.1,12453.3,4348.81,6048.7
"MPHOSPH10",4879.81,3911.59,6205.84,4574.18,9824.89,6004,6995.97,4533.1,9145.04,3752.24,5586.98,4702.45,4998.51,2976.46,7787.79,6802.02,16887,8050.17,4846.27,6848.29,8902.86,6571.16
"MPI",9397.02,7627.27,9215.99,9172.38,8018.89,10917.3,10416.7,11554.4,9532.77,9873.7,11242.3,10619,5113.01,9524.63,9195.23,12258.6,14374.5,17112.6,5771,16781.8,7854.36,14638.1
"MPP1",2343.43,1140.94,2000.94,1485.72,4499.81,2561.65,2855.17,2439.18,2347.55,1165.93,2422.17,1688.63,2625,2895.69,2711.48,3029.36,3393.99,2906.92,3431.65,4738.66,3353.23,3221.97
"MPPE1",191.348,1077.29,665.534,870.122,567.919,992.992,1119.52,637.771,1134.69,808.888,1226.18,814.939,459.706,1182.55,533.064,539.32,NA,NA,430.681,316.472,264.081,580.522
"MPRIP",20690.2,16066.6,21047,14409,14202.8,14787.4,15954.4,19011.2,25770.6,14494.8,11741.8,10052.8,10589.1,19631.7,11358.6,16438.2,3007.85,22437.7,9094.65,22814.2,18907.8,20209.7
"MPST",10780.1,10423.5,11304.1,9372.75,7734.22,9685.09,6686.3,10434.3,14831.4,11798.8,8514.44,11492.8,5094.04,15333.1,13101.7,21851,14178.6,22301.2,7614.82,17514.7,10798.4,12829.5
"MPZL1",8117.75,11337.6,11281.1,9643.67,5600.17,11180,7179.53,7989.08,10023.6,13770.3,8351.07,8227.63,5499.91,9939.38,5873.03,6963.48,5238.62,9927.74,4216.11,8085.93,10652.4,7436.93
"MRC2",45148.9,63984.8,51231.5,55546.5,36413,52352.8,42047.8,42785.1,38628.2,57742,36527,54710.8,21456.5,29926.4,50118,17452.8,29807.2,28947.6,16669.7,43519.8,41691,57767.8
"MRE11",3717.43,3715.36,4314.53,6027.96,5441.03,5196.11,5441.79,5681.5,3292.65,3582.2,3713.78,4261.51,3203.73,1582.17,842.418,1909.74,1615.4,2950.04,3173.23,5607.43,3669.34,3715.68
"MRI1",5764.9,6780.73,6927.16,6767.68,2964,3591.73,5456.64,4279.27,4470.58,4229.85,4870.19,6863.73,3387.16,5745.12,3727.3,6220.02,3100.37,4060.52,3854.43,4231.26,3073.11,3087.26
"MRM3",774.279,458.486,690.53,995.897,1753.71,1298.92,1399.28,2312.95,1539.56,634.444,491.432,1554.09,3409.61,1015.42,1254.73,429.141,1918.66,268.668,1432.48,1013.16,1181.65,1294.77
"MROH1",3749.15,3503.09,4507.5,4114.5,1827.18,2866.16,2556.26,2996.46,3860.03,5251.13,4826.54,3646.18,3001.76,2592.3,1327.82,1609.34,2007.19,2201,1652.19,2060.69,2715.3,2714.85
"MRPL1",8240.33,7474.98,13898.9,7304.7,18089.9,12749.3,10461.2,7406.63,17511.8,15338.7,17973.5,10083.4,10715.4,13101.9,8034.41,11327,6019.97,10617.6,14334.2,14468.6,15789.9,10043.1
"MRPL11",8203.9,6555.97,7248.96,6969.38,12227,9978.5,14529,10156.4,8059.54,5965.5,10115.6,10080.7,6573.94,4112.04,6643.31,4555.86,4049.79,5432,8440.41,8887.22,7884.46,5379.05
"MRPL12",13750.1,8354.25,14707.6,13843,13907.5,13686.6,12895,12306,11198.6,10232.9,16038.4,14492.1,7172.99,12892.6,12154.1,17156.1,8038.33,16163.1,10812.6,11729.2,13791,9932.74
"MRPL13",3837.07,3419.32,4541.47,4517.14,5672.38,3524.75,3944.88,5329.45,4631.36,4143.96,4618.86,3813.01,5338.12,4733.43,6036.94,5564.11,3850.02,4960.37,7773.43,4889.45,4762.51,5482.33
"MRPL14",2902.38,4236.57,4958.52,3714.1,5652.85,3980.85,2664.69,2986.48,5410.7,4926.37,5340.65,4195.49,4128.76,5132.68,4984.84,4756,4282.85,5000.04,6156.12,3495.92,3191.78,4950.99
"MRPL15",9575.7,8991.52,11471.6,9656.25,10999.8,10547,9703.47,10783.2,9935.27,9683.48,13678.7,9828.91,9958.58,12352.6,7475.94,7273.84,6970.79,8413.92,8239.63,10128.9,9873.87,10280.7
"MRPL16",2270.86,2223.12,2158.54,1872.46,2337.93,1757.96,3176.81,1570.18,1739.7,1951.1,2471.25,2073.26,2098.61,2440.77,2684.05,1083.19,2677.77,1434.42,1679.13,1985.72,2471.02,1843.83
"MRPL17",2963.13,2309.4,2434.65,3686.84,3884.51,3869.43,4428.34,3094.44,3590.01,2501.95,6296.85,3601.66,4881.22,3971.32,2355.26,2947.49,1902.49,1957.41,5829.18,2083.43,3429.04,3813.82
"MRPL19",11093.3,12370,13901.2,16530.3,16773.4,13810.3,10854.5,14085.3,10111.4,10435.4,13006.3,8268.46,12329.5,16790.8,4891.79,10219.4,6720.17,10165.6,9591.54,16332.8,9715.15,10276.7
"MRPL2",2796.4,1731.39,2888.55,2320.21,2723.92,2890.12,2004.58,2683.92,1755.67,933.036,3217.03,2401.42,2590.11,2010.96,1934.99,1422.4,1829.31,2396.25,2922.31,2182.63,2007.03,2652.92
"MRPL20",1760.17,1546.2,1192.33,1550.94,1484.91,1330.22,1197.57,2302.25,1388.72,1627.9,1518.05,1987.12,955.246,1196.84,739.265,949.726,1351.32,1436.74,902.321,1423.11,928.907,2156.39
"MRPL21",6180.91,6112.51,5045.31,7463.3,4220.77,5660.33,5543.73,9328.36,4477.58,4619.74,9947.57,5303.01,7573.96,6655.7,1756.24,4496.41,3326.57,2743.59,5132.55,5430.61,4755.3,5082.77
"MRPL22",2418.47,3011.1,2158.89,2632.75,3631.33,2733.92,3025.32,2079.86,2473.04,3336.87,4248.25,4161.39,2837.1,2817.62,3008.6,1227.86,2527.54,2252.94,3828.9,3289.81,2688.6,3046.41
"MRPL24",4534.36,3562.17,3023.4,4652.67,3368.89,3698.16,5432.64,2722.77,2873.74,2524.61,4462.01,3725.23,1834.39,4258.34,1644.35,3734.7,1569.62,3906.4,1580.05,3864.54,3191.63,1726.08
"MRPL27",6970.46,5862.14,7388.44,6280.59,6918.2,6273,5812.32,5843.84,5754.12,4837.78,7781.01,6937.75,2865.03,5228.57,4538.23,4610.3,3465.75,4429.15,5147.85,4424.82,4811.91,4022.03
"MRPL28",8472.54,7286.74,8694.97,7305.81,6817.45,8074.67,6530.06,6718.47,7350.37,6345.63,6045.53,6985.35,4139.72,7943,4869.26,8233.11,4634.89,7447.68,4987.93,6781.34,5298.1,4149.23
"MRPL3",9088.51,8299.6,9070.18,9066.47,7454.64,7996.45,8569.41,9091.11,5316.86,5312.45,6043.35,7010.65,5440.36,12199.3,5197.01,4615.31,5265.78,7351.69,4416.65,9080.57,7957.67,7745.61
"MRPL32",1980.42,1567.69,1912.42,2052.68,1457.79,2638.64,1690.48,2370.57,1663.58,1100.32,1668.91,1990.46,1234.9,2669.18,971.443,1144.12,1105.62,1512.84,1490.82,2492.94,2205.74,1839.54
"MRPL37",8213.78,6319.65,8692.16,5847.62,7764.34,9326.11,8875.9,8900.4,7853.11,7580.72,10606.1,10593.4,6596.13,9106.57,5598.19,5894.12,4419.16,8555.28,7179.86,7613.19,7583.21,7323.18
"MRPL38",4273.01,3018.69,4273.93,5390.81,3944.45,3352.64,3829.98,4593.07,3964.62,4454.34,4321.86,3625.91,3039.25,5568.63,3802.79,3789.7,4008.17,3052.43,3393.57,3948.24,3331.95,4579.63
"MRPL39",5946.77,5204.59,6959.07,4582.86,5543.5,6034.49,6859.25,7065.15,5766.49,4974.11,6296.17,6283.5,4809.19,5722.15,5461.89,5650.87,4250.93,5654.9,4405.55,5778.37,6046.89,5851.07
"MRPL4",7636.05,6223.08,10313.8,8568.77,8073.67,8130.63,8632.79,8065.54,8464.34,7487.01,10670.9,6497.59,7137.65,9446.45,4611.59,5711.48,5579.51,6691.07,6870.9,8259.23,7698.37,6408.77
"MRPL40",8461.92,7595.12,9218.21,7941.85,10159.1,7427.01,3860.36,7609.5,7085.68,9635.82,6930.01,6474.17,3301.5,10021.6,6372.77,4753.11,3989.97,3445.46,6203.65,6569.12,4219.73,5837.47
"MRPL41",2751.9,2582.4,5486.58,3559.92,12123.3,5537.88,5643.96,7524.63,6247.44,6712.17,7127.89,4989.24,6929.5,5356.04,7303.78,8384.44,4563.22,5587.7,7430.27,7488.75,5951.88,5467.12
"MRPL43",4087.42,2386.41,4924.55,4200.31,7406.3,5372.58,3306.48,3377.31,4345.61,4927.99,5309.36,4477.73,4147.16,2919.16,3630.9,2905.86,2068.36,3280.55,3697.48,2789.64,3336.46,2840.51
"MRPL44",3910.5,3644.49,4620.48,5306.95,4063,4663.38,5869.27,5547.6,4212.76,3157.31,4061.75,3734.59,2878.94,5334.78,3043.42,3950.7,2737.48,4447.19,3297.12,3159.33,2212.51,3173.88
"MRPL45",3727.67,5996.85,5413.26,4560.56,3545.12,4458,4371.6,7084.53,6338.68,4693.38,5826.98,3187.41,3975.88,5362.89,2585.05,5531.64,3459.05,6581.64,5581.89,7029.93,6881.59,4366.78
"MRPL46",7048.43,7586.79,8698.95,6814.39,6493.86,7640.17,6856.45,9138.03,6830.19,7081.36,7792.69,7257.6,4063.93,10525.4,4966.46,6276.74,4125.02,5891.37,4947.39,8789.12,8824.02,6498.5
"MRPL47",14442.6,16702.7,11190.2,18772.5,15766.5,13514.8,12351,18175.5,9874.52,10054.5,16788.6,12801.5,9778.51,12129.6,8400.38,7301.84,11164.2,13572.1,7783.61,12991.6,9901.55,12822.2
"MRPL49",3400.61,4280.22,6408.33,3562.11,5013.21,3713.87,2858.98,3718.86,5865.48,4631.71,6294.98,2852.39,2893.48,3515.39,3256.47,4270.86,2803.23,3204.66,3877.42,4155.95,4210.24,3405.62
"MRPL50",7606.98,5245.82,8262.48,7897.03,6244.69,7505.38,5478.43,7149.53,4610.35,4296.45,7550.51,5219.71,3273.63,6488.47,4972.77,5571.93,4541.35,4302.75,4413.18,4509.23,3754.38,5753.99
"MRPL53",8595.68,6149.16,8583.1,9545.06,5760.3,7136.11,8118.52,7265.87,4601.33,4697.83,9012.37,6431.62,4398.83,7558.61,2751.17,5211.06,3198.63,5516.36,2863.24,5583.25,3227.39,4783.57
"MRPL55",2356.58,1277.35,2334.64,2196.1,5477.77,3507.84,5116.84,2638.9,3549.04,4039.43,1838.94,1844.6,2648.66,1558.46,5779.4,1226.52,2537.97,3368.38,4335.61,2490.64,3286.76,2959.17
"MRPL58",5310.3,5908.03,12037.3,6409.26,9700.27,7253.9,6634.13,5882.78,6171.79,9292.92,8523.4,5426.25,11565.5,10438.6,8163.38,4591.54,5707.25,3239.98,9505.33,9609.65,7181.37,8323.63
"MRPL9",3472.27,2457.56,3806.48,2884.09,3231.39,3377.38,3371.62,3647.93,3529.46,3042.76,3647.61,2799.89,2080.51,3172.96,2645.41,2630.92,1737.36,2515.44,1468.83,3070.7,3210,1609.73
"MRPS10",1160.43,4217.43,1312.07,3042.43,3466.92,NA,355.647,2873.08,1619.46,1536.45,1336.49,1672.9,7873.72,2093.68,2051.06,790.262,1213.01,1148.75,9051.18,1485.17,4101.77,1554.87
"MRPS11",7894.78,8120.98,13006,8941.94,9969.69,11391,9243.81,11970.3,10543.1,9589.43,10037.4,13245.3,7693.46,9488.9,8800.22,6340.35,9016.87,10402.5,11488,9601.02,9318.21,8393.06
"MRPS12",NA,NA,783.554,NA,615.164,1325.11,520.341,1658.2,813.767,1262.49,NA,700.249,3491.55,NA,1701.68,3952.6,NA,NA,1327.6,528.574,1299.13,1675.43
"MRPS14",4208.08,5154,5895.93,4537.78,4780.89,4695.94,6429.26,5899.45,5287.11,3478.66,6749.49,7254.19,1574.69,1167.55,2937.33,485.976,2765.84,1989.51,2276.28,4151.78,3112.91,3235.84
"MRPS15",1689.19,1806.46,2042.44,2519.66,1916.52,1711.31,2651.96,1396.05,1157.12,1444.43,1684.5,1596.76,1284.58,575.692,956.381,686.1,846.275,833.527,815.036,2095.35,2249.22,948.277
"MRPS16",11298.5,11211.4,23517.5,10335.5,14342.3,17335,15211.1,16032.8,17101.2,16701,13556.9,20272,8706.3,18107.7,9652.79,2035.43,12052.8,8326.55,12481,16178.8,15213.6,15631.5
"MRPS17",3329.42,2509.44,3968.69,3229.05,4599.91,4494.42,2630.68,4376.36,3808.05,4710,7148.86,3862.76,6094.96,6941.7,4836.98,1195.28,2837.3,888.052,9200.74,4316.69,5061.27,3566.03
"MRPS18A",5192.7,3215.55,3633.58,4555.25,5456.68,4411.86,5206.44,4502.33,4812.93,3039.7,3937.17,4176.98,3959.64,4557.76,2301.62,3574.06,2300.84,4254.9,2299.82,3636.94,3856.26,2162.55
"MRPS18B",8199.56,8924.15,9045.54,8961.61,8862.39,9776.7,12362.8,12677.9,9709.22,9259.87,9924.21,11210.8,3455.22,10538.3,4766.71,3354.73,5102.74,3407.81,5072.97,7869.02,8257.44,6728.4
"MRPS2",1992.83,2527.85,1270.27,2269.35,1159.11,1932.66,1910.81,1829.99,1740.2,2339,2030.88,1707.77,3875.9,895.391,2935.01,5776.73,3230.92,536.671,3859.45,1118.29,2134.16,1925.02
"MRPS21",3994.64,4253.06,4664.55,5246.59,3490.81,2746.05,5564.05,5574.98,4182.52,2708.89,3559.55,4725.95,1608.22,3870.93,2769.51,2000.75,2054.67,2319.98,2211.78,5470.26,1993.83,3079.23
"MRPS22",9825.01,10437.1,11177.9,13584.1,12209.8,10886.7,12021.3,11785.7,10442.8,10326.8,12450.8,12605.6,5593.79,14743.7,5788.05,4856.35,6709.57,7197.4,6179.4,9985.83,8392.47,7452.61
"MRPS23",3888.11,3424.85,2777,3927.52,4513.2,2415.89,2611.92,3546.9,2560.27,2444.44,3234.1,2404.23,4826.67,2068.27,4584.93,1434.31,2485.74,1487.62,7047.08,2141.25,2690,4054.25
"MRPS24",573.276,830.424,854.084,879.261,1271.69,1779.31,971.348,1849.55,751.94,1243.67,1614.11,1383.26,833.259,NA,1015.01,NA,NA,NA,1212.63,614.75,656.032,793.908
"MRPS25",1388.73,1434.39,1682.39,1566.19,2511.08,1552.21,827.356,2037.21,1310.8,1395.88,1433.96,1549.41,1790.5,1391.42,962.997,602.239,683.72,1432.1,1128.87,1188.07,1443.25,923.181
"MRPS26",1010.54,1091.8,1681.36,1411.12,2289.14,1087.17,1477.52,1644.04,1432.73,1116.63,1815.02,1372.91,1024.05,1304.15,1616.56,517.808,1254.2,645.089,937.169,1497.7,671.342,1542.7
"MRPS27",11322.3,13187.1,12094.6,16002.8,9461.88,9745.55,11136.6,12886.6,8462.82,10901.1,10530.1,12326,8569.96,14950.5,5623.43,6036.29,5662.6,6035.75,5828.57,9998.26,7378.7,7031.43
"MRPS28",1292.34,1964.07,2132.2,3070.27,4551.68,2404.14,2492.55,2867.44,2587.97,4337.19,3151.49,3638.49,3811.06,3758.55,4662.5,1748.67,3493.35,1484.37,4022.52,2379.4,3312.41,2157.8
"MRPS30",11022.5,9065.45,11915.1,8432.25,8322.48,9009.47,8597.8,13924.4,7866.32,8957.36,10106.9,13309,5651.65,10902.3,8318.39,6012.51,7728.6,9722.36,6167.98,8922.96,8953.54,7489.79
"MRPS31",3401.57,3455.21,4165.62,3415.52,3995.68,5174.52,3826.13,4717.03,3912.04,3340.93,3149.15,3025.14,2361.3,1001.85,4427.92,980.074,2215.99,2349.37,4009.77,3244.88,2716.97,3683.95
"MRPS34",16091.6,15128.1,16849,11942.9,14954,15076.4,17412.1,17748.5,16597.6,14969.8,16019.4,16813.7,7199.67,13534.6,8572.37,2424.53,7521.33,5036.31,11464.1,12051.7,7090.9,10520.7
"MRPS35",5664.91,4501.34,4822.24,6634.54,6302.52,4556.68,5750.96,6255.7,5057.17,2972.33,3680.21,4124.28,2472.09,1023.59,1841.15,1107.14,2581.69,1251.56,2253.48,4272.9,3447.34,3130.93
"MRPS36",19782.7,8624.86,22937,7110.58,18131,9345.35,13431,11010.3,20412.7,10269.2,19287.2,14824.9,11918.2,26129.4,12562.2,23229.1,8292.92,20998.1,13991.6,23386.6,13456.1,13641.5
"MRPS5",5980.44,6220.7,6150.74,6573.16,4394.18,6249.45,5349.58,6663.52,5294.84,7691.88,7493.41,6698.04,7409.86,5460.32,6057.47,2082.28,7812.59,4355.05,5625.44,4480.91,6617.31,6378.92
"MRPS7",23827.1,14674.4,20861.2,27234.3,24193.2,27826.9,20376.3,19535.9,24498.7,19018.2,31352.2,22834.4,17520.3,23663.7,10550.9,5349.99,14973.9,11393.7,17376.1,22090.7,21305.3,14238
"MRPS9",2248.95,2598.43,2980.03,3024.29,1892.85,2707.82,3114.42,2975.94,2454.13,2288.89,2551.15,2479.42,1676.02,952.528,2140.61,626.986,1573.06,1168.55,1886.76,2345.5,1980.59,2569.79
"MRRF",47641.7,40208.9,59048.5,43573.9,52386.6,42178.8,53084.4,49307.6,50558.4,48084.9,46430.7,50558.6,34407.2,46866.5,24159,45094.3,16612.7,38624.7,40676.9,43292.2,36621.4,24964.4
"MRTO4",2933.9,415.392,2203.22,2220.35,3269.23,3162.9,3374.83,2984.72,1995.19,1277.11,2758.18,2027.72,2669.5,316.171,331.302,NA,447.593,NA,3037.67,2064.44,3167.51,1715.38
"MSH2",3463.9,3134.49,2730.68,2674.26,4242.45,4869.6,6408.5,4034.08,2831.03,2805.73,4464.24,3643.65,3663.63,3556.81,1902.41,1736.77,3815.79,2309.67,2923.77,3825.89,4592.44,4411.07
"MSH6",1234.67,726.454,794.023,1025.24,2592.58,1540.67,2251.64,820.178,1364.16,916.512,1558.89,1443.51,1874.48,240.53,671.084,NA,1149.02,434.531,2009.92,1243.88,2623,2219.92
"MSI2",1105.16,990.982,1079.09,842.053,1230.82,1356.56,1164.65,1491.28,474.761,503.335,384.65,779.241,919.711,1730.27,1137.05,1097.37,1247.61,1440.16,719.124,1326.18,1092.52,1710.64
"MSMO1",2128.45,8406.45,1915.22,4884.55,1599.5,5241.06,1980.06,2939.49,1858.96,11946.5,4396.28,4114.4,2407.38,5031.72,1949.68,5947.64,3368.14,6519.77,2237.74,6555.63,1938.67,6042.96
"MSN",266236,118617,339849,108419,349838,322756,253085,275099,362829,305352,266078,358538,285608,308341,382991,301907,382947,291130,296758,359328,356081,324743
"NA.98",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MSRA",6163.26,8153.34,6842.4,7304.54,5989.92,7509.24,5167.39,6648.74,7010.51,8553.2,7706.1,7106.37,3202.04,4547.22,1320.94,3939.08,2612.2,3396.17,4149.51,4151.43,4764.98,3318.32
"MSRB2",3069.82,4726.89,3562.66,1641.06,3956.86,3541.69,2726.1,2817.06,2651.62,2181.68,3120.56,2267.5,1928.6,2630.63,4109.51,6700.87,1484.84,4714.87,1585.12,3527.51,1280.58,2434.12
"MSRB3",5793.73,6000.47,6255.56,5402.53,7739.85,5113.84,3822.78,4721,9277.15,9782.43,7290.84,6630.24,4866.13,4684.71,3794.84,3721.13,2922.87,2691.36,7747.33,5146.79,5723.47,6749.57
"NA.99",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.101",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MT2A",1799.61,24303,4184.49,20855.5,32943.3,102180,7006.61,19463.4,10810.4,136090,36090,44769.6,1822.04,6216.85,4141.75,7049.88,5925.61,6003.79,9037.3,40364.5,3517.56,3226.32
"MTA2",3964.89,3822.81,4451.03,3755.88,5507.94,5470.49,9856.49,4710.91,4515.44,4062.47,7031.3,3525.98,4620.16,3867.19,114.129,781.261,2102.63,1474.68,5269.28,4667.35,6400.54,4865.2
"MTAP",17820.9,15498.6,20070,16884.4,20118,21344.8,15395.7,14986,18508.1,17096.2,20218.6,20460.8,21856.6,26007.6,17676.6,24108.7,23268.4,24480.4,22694.5,22687.3,25730.2,18654
"MTCH1",21174.2,17462,19319.3,23601.8,10813.3,14711.2,13097.7,14995.8,12574.7,18032.5,17466.2,13376.9,22230.3,21797.1,14505.3,16844.9,11060.6,23342.4,20699.2,17461.8,19854.5,16455
"MTCH2",42427.5,43169.8,41959.7,45212.9,22754.7,40128.9,31080,33029.6,31520.3,42122.9,42518.7,41017.3,25089.4,51899.5,22255.2,34385,20077,33152.3,23588.2,32753.2,22175.6,25567
"MTDH",37212.4,27255.7,50768.6,29560.4,44921.5,34145.1,42411,37766.9,55409.6,35535.2,39219.5,39085,28212.3,32998.4,34622.5,16426.6,49991.5,20123.7,38375,45747,39565.4,39212.3
"MTFR1L",3992.14,2900.26,3585.08,2931.08,5275.45,3484.86,2977.49,4844.45,3127.86,2862.06,3750.41,4353.59,1123.87,1994.16,2391.75,4167.28,1613.64,2242.93,1664.75,1864.66,2565.09,2162.04
"MTHFD1",44179.2,46837.5,44819.3,41760.6,59158.6,72596.4,58557,63625.3,53668,60451,56782.2,66340.7,51232.2,57850,31649,44280.8,36870.4,45179.2,48111,53262.6,43411.3,54559.9
"MTHFD1L",7794.55,5101.63,7675.51,4707.24,7453.87,5181.28,8283.4,4593.52,7350.7,5970.3,8032.61,4742.7,5910.67,5425.36,5587.27,9719.75,7324.86,15617.1,5862.55,3214.58,7669.98,3950.52
"MTHFD2",5230.63,4161.38,2625.75,1605.15,2511.73,2943.23,4103.95,5844.16,2848.4,3887.23,3064.85,2991.56,5104.48,3743.91,5277.59,4125.58,4047.1,3750.86,4299.33,3479.93,3730.17,3937.71
"MTHFS",530.842,NA,637.709,814.488,2040.28,1686.63,1350.36,1423.66,1761.61,1763.98,1189.17,1379.79,1279.19,2024.88,1692.21,974.494,670.692,947.257,898.926,1441.39,979.675,1888.89
"MTIF2",2401.62,1636.22,2129.88,1936.21,2054.31,1133.76,1380.28,2111.15,1803.88,1275.1,1318.5,1604.99,2003.78,702.404,2035.21,1783.25,1476.51,2087.57,1240.97,1517.21,1530.79,1170.99
"MTIF3",327.27,603.494,790.355,1263.7,367.431,786.771,576.623,661.402,672.772,177.721,541.58,596.367,63.2044,528.613,418.503,105.423,292.213,53.9847,438.127,924.682,471.148,489.822
"MTM1",1813.98,1156.54,1054.99,2838.42,1113.02,1798.29,1024.92,2215.29,1860.4,1262.65,1505.34,2607.67,1104.39,2245.58,1227.75,1588.98,1502.22,1933.01,1888.85,2498.3,1340.13,2556.12
"MTMR1",2255.52,2648.44,2936.57,2501.13,2352.31,3018.69,2393.45,2830.99,1744.7,2428.77,2383.37,2244.18,1491.01,2054.82,2429.86,2362.76,3712.49,2478.15,2305.57,3670.06,3090.66,2857.3
"MTMR12",560.78,625.121,889.842,880.676,882.681,482.824,639.716,596.523,687.687,522.665,1006.1,1601.65,908.237,925.486,800.114,1063.14,874.526,1176.37,852.78,863.76,845.511,777.269
"MTMR14",634.842,809.059,971.601,432.35,1042.75,971.915,531.759,694.378,1049.75,1129.78,1060.69,665.105,1378.73,607.99,207.816,NA,NA,188.121,915.916,1157.86,384.262,1154.84
"MTMR2",4001.76,2133.62,2000.92,1962.67,2524.01,3035.7,2013.42,1612.18,2661.08,2078.88,3378.23,2220.86,2003.65,857.775,1177.76,826.619,2505.11,2348.34,1493.25,3161.58,2131.39,3305.7
"MTMR6",5317.13,6072.92,5572.39,6216.32,2465.26,4085.61,4692.12,4381.52,5792.08,4484.58,4292.37,4073.49,3071.89,4103.95,3450.95,5145.45,4546.25,6257.64,2644.88,3826.34,3741.55,4198.3
"MTMR9",1178.64,1967.26,1957.6,1238.44,2062.54,1591.45,1700.67,1726.35,2551.18,2976.82,2590.11,2085.93,2314.52,2210.94,2907.12,3928.56,3149.79,2692.87,2372.2,1984.53,2282.6,2377.1
"MTOR",2450.81,2924.09,3143.88,2908.4,1756.11,2439.72,2430.32,2687.44,2739.69,2833.61,3088.43,2450.46,2909.7,2705.69,2469.11,2517.7,2795.29,3803.6,2303.76,2533.94,3226.18,3636.64
"MTPAP",1265.93,951.687,1831.84,1503.99,571.989,1080.84,1078.5,1456.62,787.088,1645.91,1359.36,1972.23,557.781,730.598,549.065,709.462,1299.75,586.775,617.917,778.723,833.459,929.464
"MTPN",54607.3,66553.3,62822.3,57844.8,52806.6,55769.7,45878.7,55463.3,53041.8,59024.7,55635,59859.1,32617.1,61302,50030.3,67742.7,63477.9,73102.6,38196.2,61227.6,39049.3,42415.4
"MTR",6858.55,5702.27,5256.96,5835.95,5305.24,5494.57,7290.72,7268.42,5094.99,5211.46,7245.01,5520.04,6070.87,6504.04,5849.79,4769.61,6475.46,6112.2,5904.09,7263.55,8348.97,6203.02
"MTREX",3068.21,2592.87,2470.48,2707.8,3220.04,3325.95,3781.18,2803.85,2918.79,2267.97,2785.01,2239.21,1796.6,3161.93,2602.08,1674.51,1327.74,1230.14,2615.29,2519.41,3335.57,2539.91
"MTX1",7517.64,7476.81,7730.41,7979.2,6673.26,8746.64,8968.82,9326.36,9119.31,7137.96,10276.1,10735.3,5903.54,8427.83,6063.04,6119.07,7171.47,7782.68,5952.05,7903.84,6962.85,7221.75
"MTX2",9998.95,9926.59,10383.7,15600.1,10933.9,8796.52,13376.3,8781.17,11533.9,9515.88,13120.4,9716.76,7779.66,14457.1,4132.92,7771.21,5830.03,5746.41,8598.69,8656.35,5997.86,7932.26
"MVB12A",3752.87,2265.13,5928.07,2811.39,3619.31,4360.48,4351.22,3356.05,5078.9,4108.8,5109.96,4264.47,2923.86,3015.17,2915.63,3124.03,2795.34,3385.31,3044.25,4290.19,4007.91,2409.49
"MVD",3097.63,4203.59,4080.94,1651.8,4340.36,6562.7,3379.95,3601.07,3345.52,3671.49,4129.21,4722.44,3147.3,4392.49,4070.15,5096.08,6434.84,4294.79,5153.61,4664.63,5711.95,6140.94
"MVK",4278.11,5885.08,5735.15,3869.51,4344.61,6997.09,4548.61,5826.73,3070.18,6308.83,4828.69,5428.1,2640.01,3348.32,1497.36,2063.98,2141.97,1742.42,4685.55,3634.5,3857.78,4627.26
"MVP",125682,116036,169037,108385,177744,172033,152006,157434,155533,149199,160592,137539,133507,103709,89510,98899.9,97300.7,77799.5,143747,145369,126926,106735
"MX1",NA,5560.86,1303.64,1692.62,768.074,1334.68,2311.55,225.725,528.661,5718.8,5686.74,NA,118.091,847.162,40305.8,19721.9,1728.95,2874.21,1287.94,NA,1079.04,374.181
"MXRA7",4380.79,7155.82,11106.1,4898.86,5982.17,3345.24,4384.04,4641.66,8640.68,6123.41,5976.74,8682.3,3527.45,6613.62,10561.6,8562.15,11146.9,8836.21,3510.24,7443.76,5051.08,5156.41
"MXRA8",15599.3,16575.3,15211.3,15891.7,26649.5,27347.1,15683.4,15561.3,20118,19147.2,26017,17246.8,24882.5,6467.73,8991.62,3085.79,12197.7,8116.06,19432.5,12555,16816.8,14322
